Fecha,Temporada,Equipo2,Equipo1
2/11/2014,2014-2015,Espanyol,Elche
3/11/2014,2014-2015,Eibar,Rayo Vallecano
7/11/2014,2014-2015,Deportivo de La Coruña,Córdoba
8/11/2014,2014-2015,Barcelona,Almería
8/11/2014,2014-2015,Elche,Getafe
8/11/2014,2014-2015,Rayo Vallecano,Real Madrid
8/11/2014,2014-2015,Granada,Celta de Vigo
8/11/2014,2014-2015,Eibar,Málaga
9/11/2014,2014-2015,Levante,Sevilla
9/11/2014,2014-2015,Villarreal,Espanyol
9/11/2014,2014-2015,Athletic Club,Valencia
9/11/2014,2014-2015,Atlético de Madrid,Real Sociedad
21/11/2014,2014-2015,Espanyol,Athletic Club
22/11/2014,2014-2015,Málaga,Atlético de Madrid
22/11/2014,2014-2015,Real Madrid,Eibar
22/11/2014,2014-2015,Sevilla,Barcelona
22/11/2014,2014-2015,Real Sociedad,Deportivo de La Coruña
23/11/2014,2014-2015,Celta de Vigo,Rayo Vallecano
23/11/2014,2014-2015,Valencia,Levante
23/11/2014,2014-2015,Córdoba,Elche
23/11/2014,2014-2015,Getafe,Villarreal
24/11/2014,2014-2015,Almería,Granada
28/11/2014,2014-2015,Elche,Real Sociedad
29/11/2014,2014-2015,Athletic Club,Getafe
29/11/2014,2014-2015,Levante,Espanyol
29/11/2014,2014-2015,Real Madrid,Málaga
29/11/2014,2014-2015,Eibar,Celta de Vigo
30/11/2014,2014-2015,Deportivo de La Coruña,Atlético de Madrid
30/11/2014,2014-2015,Granada,Sevilla
30/11/2014,2014-2015,Villarreal,Córdoba
30/11/2014,2014-2015,Barcelona,Valencia
1/12/2014,2014-2015,Rayo Vallecano,Almería
6/12/2014,2014-2015,Atlético de Madrid,Elche
6/12/2014,2014-2015,Córdoba,Athletic Club
6/12/2014,2014-2015,Celta de Vigo,Real Madrid
6/12/2014,2014-2015,Málaga,Deportivo de La Coruña
7/12/2014,2014-2015,Sevilla,Rayo Vallecano
7/12/2014,2014-2015,Espanyol,Barcelona
7/12/2014,2014-2015,Real Sociedad,Villarreal
7/12/2014,2014-2015,Valencia,Granada
8/12/2014,2014-2015,Almería,Eibar
8/12/2014,2014-2015,Getafe,Levante
12/12/2014,2014-2015,Real Madrid,Almería
13/12/2014,2014-2015,Barcelona,Getafe
13/12/2014,2014-2015,Rayo Vallecano,Valencia
13/12/2014,2014-2015,Levante,Córdoba
13/12/2014,2014-2015,Celta de Vigo,Málaga
14/12/2014,2014-2015,Granada,Espanyol
14/12/2014,2014-2015,Eibar,Sevilla
14/12/2014,2014-2015,Villarreal,Atlético de Madrid
14/12/2014,2014-2015,Athletic Club,Real Sociedad
15/12/2014,2014-2015,Elche,Deportivo de La Coruña
19/12/2014,2014-2015,Almería,Celta de Vigo
20/12/2014,2014-2015,Córdoba,Barcelona
20/12/2014,2014-2015,Real Sociedad,Levante
20/12/2014,2014-2015,Valencia,Eibar
20/12/2014,2014-2015,Espanyol,Rayo Vallecano
21/12/2014,2014-2015,Deportivo de La Coruña,Villarreal
21/12/2014,2014-2015,Getafe,Granada
21/12/2014,2014-2015,Málaga,Elche
21/12/2014,2014-2015,Atlético de Madrid,Athletic Club
4/02/2015,2014-2015,Sevilla,Real Madrid
3/01/2015,2014-2015,Levante,Atlético de Madrid
3/01/2015,2014-2015,Celta de Vigo,Sevilla
3/01/2015,2014-2015,Villarreal,Elche
3/01/2015,2014-2015,Athletic Club,Deportivo de La Coruña
3/01/2015,2014-2015,Almería,Málaga
4/01/2015,2014-2015,Rayo Vallecano,Getafe
4/01/2015,2014-2015,Real Madrid,Valencia
4/01/2015,2014-2015,Eibar,Espanyol
4/01/2015,2014-2015,Barcelona,Real Sociedad
5/01/2015,2014-2015,Granada,Córdoba
9/01/2015,2014-2015,Deportivo de La Coruña,Levante
10/01/2015,2014-2015,Espanyol,Real Madrid
10/01/2015,2014-2015,Villarreal,Málaga
10/01/2015,2014-2015,Valencia,Celta de Vigo
10/01/2015,2014-2015,Getafe,Eibar
11/01/2015,2014-2015,Sevilla,Almería
11/01/2015,2014-2015,Elche,Athletic Club
11/01/2015,2014-2015,Real Sociedad,Granada
11/01/2015,2014-2015,Atlético de Madrid,Barcelona
12/01/2015,2014-2015,Córdoba,Rayo Vallecano
16/01/2015,2014-2015,Eibar,Córdoba
17/01/2015,2014-2015,Rayo Vallecano,Real Sociedad
17/01/2015,2014-2015,Almería,Valencia
17/01/2015,2014-2015,Athletic Club,Villarreal
17/01/2015,2014-2015,Celta de Vigo,Espanyol
18/01/2015,2014-2015,Real Madrid,Getafe
18/01/2015,2014-2015,Granada,Atlético de Madrid
18/01/2015,2014-2015,Barcelona,Deportivo de La Coruña
18/01/2015,2014-2015,Levante,Elche
18/01/2015,2014-2015,Málaga,Sevilla
24/01/2015,2014-2015,Real Madrid,Córdoba
24/01/2015,2014-2015,Barcelona,Elche
24/01/2015,2014-2015,Rayo Vallecano,Atlético de Madrid
24/01/2015,2014-2015,Eibar,Real Sociedad
24/01/2015,2014-2015,Levante,Villarreal
25/01/2015,2014-2015,Granada,Deportivo de La Coruña
25/01/2015,2014-2015,Málaga,Athletic Club
25/01/2015,2014-2015,Almería,Espanyol
25/01/2015,2014-2015,Sevilla,Valencia
26/01/2015,2014-2015,Celta de Vigo,Getafe
30/01/2015,2014-2015,Deportivo de La Coruña,Rayo Vallecano
31/01/2015,2014-2015,Real Sociedad,Real Madrid
31/01/2015,2014-2015,Atlético de Madrid,Eibar
31/01/2015,2014-2015,Elche,Granada
31/01/2015,2014-2015,Córdoba,Celta de Vigo
1/02/2015,2014-2015,Athletic Club,Levante
1/02/2015,2014-2015,Getafe,Almería
1/02/2015,2014-2015,Espanyol,Sevilla
1/02/2015,2014-2015,Villarreal,Barcelona
2/02/2015,2014-2015,Valencia,Málaga
6/02/2015,2014-2015,Eibar,Deportivo de La Coruña
7/02/2015,2014-2015,Real Madrid,Atlético de Madrid
7/02/2015,2014-2015,Granada,Villarreal
7/02/2015,2014-2015,Málaga,Levante
7/02/2015,2014-2015,Celta de Vigo,Real Sociedad
8/02/2015,2014-2015,Almería,Córdoba
8/02/2015,2014-2015,Sevilla,Getafe
8/02/2015,2014-2015,Valencia,Espanyol
8/02/2015,2014-2015,Barcelona,Athletic Club
9/02/2015,2014-2015,Rayo Vallecano,Elche
13/02/2015,2014-2015,Real Sociedad,Almería
14/02/2015,2014-2015,Córdoba,Sevilla
14/02/2015,2014-2015,Deportivo de La Coruña,Real Madrid
14/02/2015,2014-2015,Athletic Club,Granada
14/02/2015,2014-2015,Espanyol,Málaga
15/02/2015,2014-2015,Getafe,Valencia
15/02/2015,2014-2015,Levante,Barcelona
15/02/2015,2014-2015,Villarreal,Rayo Vallecano
15/02/2015,2014-2015,Atlético de Madrid,Celta de Vigo
16/02/2015,2014-2015,Elche,Eibar
20/02/2015,2014-2015,Espanyol,Getafe
21/02/2015,2014-2015,Málaga,Barcelona
21/02/2015,2014-2015,Valencia,Córdoba
21/02/2015,2014-2015,Almería,Atlético de Madrid
21/02/2015,2014-2015,Celta de Vigo,Deportivo de La Coruña
22/02/2015,2014-2015,Sevilla,Real Sociedad
22/02/2015,2014-2015,Rayo Vallecano,Athletic Club
22/02/2015,2014-2015,Eibar,Villarreal
22/02/2015,2014-2015,Real Madrid,Elche
23/02/2015,2014-2015,Granada,Levante
27/02/2015,2014-2015,Córdoba,Espanyol
28/02/2015,2014-2015,Barcelona,Granada
28/02/2015,2014-2015,Levante,Rayo Vallecano
28/02/2015,2014-2015,Deportivo de La Coruña,Almería
28/02/2015,2014-2015,Getafe,Málaga
1/03/2015,2014-2015,Real Sociedad,Valencia
1/03/2015,2014-2015,Athletic Club,Eibar
1/03/2015,2014-2015,Atlético de Madrid,Sevilla
1/03/2015,2014-2015,Villarreal,Real Madrid
2/03/2015,2014-2015,Elche,Celta de Vigo
6/03/2015,2014-2015,Eibar,Levante
7/03/2015,2014-2015,Sevilla,Deportivo de La Coruña
7/03/2015,2014-2015,Real Madrid,Athletic Club
7/03/2015,2014-2015,Almería,Elche
7/03/2015,2014-2015,Málaga,Granada
8/03/2015,2014-2015,Rayo Vallecano,Barcelona
8/03/2015,2014-2015,Espanyol,Real Sociedad
8/03/2015,2014-2015,Celta de Vigo,Villarreal
8/03/2015,2014-2015,Valencia,Atlético de Madrid
9/03/2015,2014-2015,Getafe,Córdoba
13/03/2015,2014-2015,Deportivo de La Coruña,Valencia
14/03/2015,2014-2015,Atlético de Madrid,Espanyol
14/03/2015,2014-2015,Barcelona,Eibar
14/03/2015,2014-2015,Granada,Rayo Vallecano
14/03/2015,2014-2015,Athletic Club,Celta de Vigo
15/03/2015,2014-2015,Villarreal,Almería
15/03/2015,2014-2015,Córdoba,Málaga
15/03/2015,2014-2015,Elche,Sevilla
15/03/2015,2014-2015,Levante,Real Madrid
16/03/2015,2014-2015,Real Sociedad,Getafe
20/03/2015,2014-2015,Valencia,Elche
21/03/2015,2014-2015,Getafe,Atlético de Madrid
21/03/2015,2014-2015,Málaga,Rayo Vallecano
21/03/2015,2014-2015,Celta de Vigo,Levante
21/03/2015,2014-2015,Almería,Athletic Club
21/03/2015,2014-2015,Eibar,Granada
22/03/2015,2014-2015,Espanyol,Deportivo de La Coruña
22/03/2015,2014-2015,Sevilla,Villarreal
22/03/2015,2014-2015,Córdoba,Real Sociedad
22/03/2015,2014-2015,Real Madrid,Barcelona
3/04/2015,2014-2015,Rayo Vallecano,Eibar
4/04/2015,2014-2015,Athletic Club,Sevilla
4/04/2015,2014-2015,Atlético de Madrid,Córdoba
4/04/2015,2014-2015,Levante,Almería
4/04/2015,2014-2015,Real Sociedad,Málaga
5/04/2015,2014-2015,Granada,Real Madrid
5/04/2015,2014-2015,Villarreal,Valencia
5/04/2015,2014-2015,Deportivo de La Coruña,Getafe
5/04/2015,2014-2015,Barcelona,Celta de Vigo
6/04/2015,2014-2015,Elche,Espanyol
7/04/2015,2014-2015,Real Sociedad,Atlético de Madrid
7/04/2015,2014-2015,Sevilla,Levante
7/04/2015,2014-2015,Málaga,Eibar
8/04/2015,2014-2015,Córdoba,Deportivo de La Coruña
8/04/2015,2014-2015,Almería,Barcelona
8/04/2015,2014-2015,Celta de Vigo,Granada
8/04/2015,2014-2015,Real Madrid,Rayo Vallecano
9/04/2015,2014-2015,Valencia,Athletic Club
9/04/2015,2014-2015,Getafe,Elche
9/04/2015,2014-2015,Espanyol,Villarreal
11/04/2015,2014-2015,Eibar,Real Madrid
11/04/2015,2014-2015,Atlético de Madrid,Málaga
11/04/2015,2014-2015,Barcelona,Sevilla
11/04/2015,2014-2015,Granada,Almería
11/04/2015,2014-2015,Rayo Vallecano,Celta de Vigo
12/04/2015,2014-2015,Villarreal,Getafe
12/04/2015,2014-2015,Athletic Club,Espanyol
12/04/2015,2014-2015,Deportivo de La Coruña,Real Sociedad
12/04/2015,2014-2015,Elche,Córdoba
13/04/2015,2014-2015,Levante,Valencia
17/04/2015,2014-2015,Espanyol,Levante
18/04/2015,2014-2015,Valencia,Barcelona
18/04/2015,2014-2015,Atlético de Madrid,Deportivo de La Coruña
18/04/2015,2014-2015,Málaga,Real Madrid
18/04/2015,2014-2015,Getafe,Athletic Club
19/04/2015,2014-2015,Almería,Rayo Vallecano
19/04/2015,2014-2015,Sevilla,Granada
19/04/2015,2014-2015,Córdoba,Villarreal
19/04/2015,2014-2015,Celta de Vigo,Eibar
20/04/2015,2014-2015,Real Sociedad,Elche
24/04/2015,2014-2015,Athletic Club,Córdoba
25/04/2015,2014-2015,Barcelona,Espanyol
25/04/2015,2014-2015,Elche,Atlético de Madrid
25/04/2015,2014-2015,Levante,Getafe
25/04/2015,2014-2015,Villarreal,Real Sociedad
26/04/2015,2014-2015,Deportivo de La Coruña,Málaga
26/04/2015,2014-2015,Eibar,Almería
26/04/2015,2014-2015,Rayo Vallecano,Sevilla
26/04/2015,2014-2015,Real Madrid,Celta de Vigo
27/04/2015,2014-2015,Granada,Valencia
28/04/2015,2014-2015,Getafe,Barcelona
28/04/2015,2014-2015,Real Sociedad,Athletic Club
28/04/2015,2014-2015,Córdoba,Levante
29/04/2015,2014-2015,Sevilla,Eibar
29/04/2015,2014-2015,Almería,Real Madrid
29/04/2015,2014-2015,Málaga,Celta de Vigo
29/04/2015,2014-2015,Deportivo de La Coruña,Elche
29/04/2015,2014-2015,Atlético de Madrid,Villarreal
30/04/2015,2014-2015,Valencia,Rayo Vallecano
30/04/2015,2014-2015,Espanyol,Granada
1/05/2015,2014-2015,Levante,Real Sociedad
2/05/2015,2014-2015,Barcelona,Córdoba
2/05/2015,2014-2015,Athletic Club,Atlético de Madrid
2/05/2015,2014-2015,Real Madrid,Sevilla
2/05/2015,2014-2015,Villarreal,Deportivo de La Coruña
3/05/2015,2014-2015,Rayo Vallecano,Espanyol
3/05/2015,2014-2015,Granada,Getafe
3/05/2015,2014-2015,Eibar,Valencia
3/05/2015,2014-2015,Elche,Málaga
4/05/2015,2014-2015,Celta de Vigo,Almería
8/05/2015,2014-2015,Espanyol,Eibar
9/05/2015,2014-2015,Córdoba,Granada
9/05/2015,2014-2015,Real Sociedad,Barcelona
9/05/2015,2014-2015,Valencia,Real Madrid
9/05/2015,2014-2015,Deportivo de La Coruña,Athletic Club
10/05/2015,2014-2015,Atlético de Madrid,Levante
10/05/2015,2014-2015,Elche,Villarreal
10/05/2015,2014-2015,Málaga,Almería
10/05/2015,2014-2015,Sevilla,Celta de Vigo
11/05/2015,2014-2015,Getafe,Rayo Vallecano
17/05/2015,2014-2015,Málaga,Villarreal
17/05/2015,2014-2015,Athletic Club,Elche
17/05/2015,2014-2015,Levante,Deportivo de La Coruña
17/05/2015,2014-2015,Barcelona,Atlético de Madrid
17/05/2015,2014-2015,Granada,Real Sociedad
17/05/2015,2014-2015,Rayo Vallecano,Córdoba
17/05/2015,2014-2015,Eibar,Getafe
17/05/2015,2014-2015,Real Madrid,Espanyol
17/05/2015,2014-2015,Celta de Vigo,Valencia
17/05/2015,2014-2015,Almería,Sevilla
21/08/2015,2015-2016,Sevilla,Málaga
22/08/2015,2015-2016,Real Sociedad,Deportivo de La Coruña
22/08/2015,2015-2016,Getafe,Espanyol
22/08/2015,2015-2016,Las Palmas,Atlético de Madrid
22/08/2015,2015-2016,Valencia,Rayo Vallecano
23/08/2015,2015-2016,Barcelona,Athletic Club
23/08/2015,2015-2016,Real Madrid,Sporting de Gijón
23/08/2015,2015-2016,Celta de Vigo,Levante
23/08/2015,2015-2016,Villarreal,Betis
24/08/2015,2015-2016,Eibar,Granada
28/08/2015,2015-2016,Espanyol,Villarreal
29/08/2015,2015-2016,Sporting de Gijón,Real Sociedad
29/08/2015,2015-2016,Málaga,Barcelona
29/08/2015,2015-2016,Rayo Vallecano,Celta de Vigo
29/08/2015,2015-2016,Betis,Real Madrid
30/08/2015,2015-2016,Athletic Club,Eibar
30/08/2015,2015-2016,Deportivo de La Coruña,Valencia
30/08/2015,2015-2016,Atlético de Madrid,Sevilla
30/08/2015,2015-2016,Levante,Las Palmas
30/08/2015,2015-2016,Granada,Getafe
11/09/2015,2015-2016,Sevilla,Levante
12/09/2015,2015-2016,Real Madrid,Espanyol
12/09/2015,2015-2016,Valencia,Sporting de Gijón
12/09/2015,2015-2016,Barcelona,Atlético de Madrid
12/09/2015,2015-2016,Real Sociedad,Betis
13/09/2015,2015-2016,Villarreal,Granada
13/09/2015,2015-2016,Getafe,Athletic Club
13/09/2015,2015-2016,Las Palmas,Celta de Vigo
13/09/2015,2015-2016,Eibar,Málaga
14/09/2015,2015-2016,Deportivo de La Coruña,Rayo Vallecano
18/09/2015,2015-2016,Málaga,Getafe
19/09/2015,2015-2016,Granada,Real Madrid
19/09/2015,2015-2016,Betis,Valencia
19/09/2015,2015-2016,Atlético de Madrid,Eibar
19/09/2015,2015-2016,Espanyol,Real Sociedad
20/09/2015,2015-2016,Celta de Vigo,Sevilla
20/09/2015,2015-2016,Sporting de Gijón,Deportivo de La Coruña
20/09/2015,2015-2016,Athletic Club,Villarreal
20/09/2015,2015-2016,Levante,Barcelona
20/09/2015,2015-2016,Rayo Vallecano,Las Palmas
22/09/2015,2015-2016,Valencia,Espanyol
22/09/2015,2015-2016,Getafe,Atlético de Madrid
22/09/2015,2015-2016,Real Sociedad,Granada
23/09/2015,2015-2016,Eibar,Levante
23/09/2015,2015-2016,Barcelona,Celta de Vigo
23/09/2015,2015-2016,Sporting de Gijón,Rayo Vallecano
23/09/2015,2015-2016,Real Madrid,Athletic Club
23/09/2015,2015-2016,Villarreal,Málaga
23/09/2015,2015-2016,Sevilla,Las Palmas
24/09/2015,2015-2016,Deportivo de La Coruña,Betis
25/09/2015,2015-2016,Granada,Valencia
26/09/2015,2015-2016,Las Palmas,Barcelona
26/09/2015,2015-2016,Málaga,Real Madrid
26/09/2015,2015-2016,Atlético de Madrid,Villarreal
26/09/2015,2015-2016,Rayo Vallecano,Sevilla
26/09/2015,2015-2016,Celta de Vigo,Eibar
27/09/2015,2015-2016,Betis,Sporting de Gijón
27/09/2015,2015-2016,Espanyol,Deportivo de La Coruña
27/09/2015,2015-2016,Levante,Getafe
27/09/2015,2015-2016,Athletic Club,Real Sociedad
2/10/2015,2015-2016,Getafe,Celta de Vigo
3/10/2015,2015-2016,Barcelona,Sevilla
3/10/2015,2015-2016,Deportivo de La Coruña,Granada
3/10/2015,2015-2016,Sporting de Gijón,Espanyol
3/10/2015,2015-2016,Eibar,Las Palmas
3/10/2015,2015-2016,Real Sociedad,Málaga
4/10/2015,2015-2016,Betis,Rayo Vallecano
4/10/2015,2015-2016,Valencia,Athletic Club
4/10/2015,2015-2016,Villarreal,Levante
4/10/2015,2015-2016,Real Madrid,Atlético de Madrid
17/10/2015,2015-2016,Levante,Real Madrid
17/10/2015,2015-2016,Sevilla,Eibar
17/10/2015,2015-2016,Rayo Vallecano,Barcelona
17/10/2015,2015-2016,Málaga,Valencia
17/10/2015,2015-2016,Espanyol,Betis
18/10/2015,2015-2016,Celta de Vigo,Villarreal
18/10/2015,2015-2016,Atlético de Madrid,Real Sociedad
18/10/2015,2015-2016,Las Palmas,Getafe
18/10/2015,2015-2016,Athletic Club,Deportivo de La Coruña
19/10/2015,2015-2016,Granada,Sporting de Gijón
23/10/2015,2015-2016,Espanyol,Rayo Vallecano
24/10/2015,2015-2016,Real Madrid,Celta de Vigo
24/10/2015,2015-2016,Betis,Granada
24/10/2015,2015-2016,Getafe,Sevilla
24/10/2015,2015-2016,Deportivo de La Coruña,Málaga
25/10/2015,2015-2016,Real Sociedad,Levante
25/10/2015,2015-2016,Villarreal,Las Palmas
25/10/2015,2015-2016,Eibar,Barcelona
25/10/2015,2015-2016,Valencia,Atlético de Madrid
26/10/2015,2015-2016,Sporting de Gijón,Athletic Club
30/10/2015,2015-2016,Atlético de Madrid,Deportivo de La Coruña
31/10/2015,2015-2016,Las Palmas,Real Madrid
31/10/2015,2015-2016,Levante,Valencia
31/10/2015,2015-2016,Sevilla,Villarreal
31/10/2015,2015-2016,Barcelona,Getafe
31/10/2015,2015-2016,Celta de Vigo,Real Sociedad
1/11/2015,2015-2016,Rayo Vallecano,Eibar
1/11/2015,2015-2016,Granada,Espanyol
1/11/2015,2015-2016,Málaga,Sporting de Gijón
1/11/2015,2015-2016,Athletic Club,Betis
6/11/2015,2015-2016,Real Sociedad,Las Palmas
7/11/2015,2015-2016,Valencia,Celta de Vigo
7/11/2015,2015-2016,Deportivo de La Coruña,Levante
7/11/2015,2015-2016,Getafe,Eibar
7/11/2015,2015-2016,Granada,Rayo Vallecano
7/11/2015,2015-2016,Betis,Málaga
8/11/2015,2015-2016,Espanyol,Athletic Club
8/11/2015,2015-2016,Villarreal,Barcelona
8/11/2015,2015-2016,Sporting de Gijón,Atlético de Madrid
8/11/2015,2015-2016,Real Madrid,Sevilla
21/11/2015,2015-2016,Sevilla,Real Sociedad
21/11/2015,2015-2016,Barcelona,Real Madrid
21/11/2015,2015-2016,Málaga,Espanyol
21/11/2015,2015-2016,Las Palmas,Valencia
21/11/2015,2015-2016,Celta de Vigo,Deportivo de La Coruña
22/11/2015,2015-2016,Levante,Sporting de Gijón
22/11/2015,2015-2016,Eibar,Villarreal
22/11/2015,2015-2016,Athletic Club,Granada
22/11/2015,2015-2016,Atlético de Madrid,Betis
23/11/2015,2015-2016,Rayo Vallecano,Getafe
27/11/2015,2015-2016,Betis,Levante
28/11/2015,2015-2016,Real Sociedad,Barcelona
28/11/2015,2015-2016,Espanyol,Atlético de Madrid
28/11/2015,2015-2016,Granada,Málaga
28/11/2015,2015-2016,Deportivo de La Coruña,Las Palmas
28/11/2015,2015-2016,Sporting de Gijón,Celta de Vigo
29/11/2015,2015-2016,Villarreal,Getafe
29/11/2015,2015-2016,Real Madrid,Eibar
29/11/2015,2015-2016,Athletic Club,Rayo Vallecano
29/11/2015,2015-2016,Valencia,Sevilla
5/12/2015,2015-2016,Getafe,Real Madrid
5/12/2015,2015-2016,Atlético de Madrid,Granada
5/12/2015,2015-2016,Barcelona,Valencia
5/12/2015,2015-2016,Sevilla,Deportivo de La Coruña
5/12/2015,2015-2016,Celta de Vigo,Betis
6/12/2015,2015-2016,Eibar,Real Sociedad
6/12/2015,2015-2016,Rayo Vallecano,Villarreal
6/12/2015,2015-2016,Las Palmas,Sporting de Gijón
6/12/2015,2015-2016,Málaga,Athletic Club
7/12/2015,2015-2016,Levante,Espanyol
11/12/2015,2015-2016,Real Sociedad,Getafe
12/12/2015,2015-2016,Deportivo de La Coruña,Barcelona
12/12/2015,2015-2016,Granada,Levante
12/12/2015,2015-2016,Espanyol,Celta de Vigo
12/12/2015,2015-2016,Sporting de Gijón,Sevilla
12/12/2015,2015-2016,Betis,Las Palmas
13/12/2015,2015-2016,Málaga,Rayo Vallecano
13/12/2015,2015-2016,Valencia,Eibar
13/12/2015,2015-2016,Athletic Club,Atlético de Madrid
13/12/2015,2015-2016,Real Madrid,Villarreal
19/12/2015,2015-2016,Getafe,Valencia
19/12/2015,2015-2016,Las Palmas,Espanyol
19/12/2015,2015-2016,Sevilla,Betis
19/12/2015,2015-2016,Eibar,Deportivo de La Coruña
20/12/2015,2015-2016,Rayo Vallecano,Real Madrid
20/12/2015,2015-2016,Villarreal,Real Sociedad
20/12/2015,2015-2016,Levante,Athletic Club
20/12/2015,2015-2016,Celta de Vigo,Granada
20/12/2015,2015-2016,Atlético de Madrid,Málaga
17/02/2016,2015-2016,Barcelona,Sporting de Gijón
30/12/2015,2015-2016,Málaga,Levante
30/12/2015,2015-2016,Real Sociedad,Real Madrid
30/12/2015,2015-2016,Atlético de Madrid,Rayo Vallecano
30/12/2015,2015-2016,Espanyol,Sevilla
30/12/2015,2015-2016,Sporting de Gijón,Eibar
30/12/2015,2015-2016,Betis,Barcelona
30/12/2015,2015-2016,Athletic Club,Celta de Vigo
30/12/2015,2015-2016,Deportivo de La Coruña,Getafe
30/12/2015,2015-2016,Granada,Las Palmas
31/12/2015,2015-2016,Valencia,Villarreal
2/01/2016,2015-2016,Barcelona,Espanyol
2/01/2016,2015-2016,Levante,Atlético de Madrid
2/01/2016,2015-2016,Celta de Vigo,Málaga
3/01/2016,2015-2016,Real Sociedad,Rayo Vallecano
3/01/2016,2015-2016,Eibar,Betis
3/01/2016,2015-2016,Sevilla,Granada
3/01/2016,2015-2016,Villarreal,Deportivo de La Coruña
3/01/2016,2015-2016,Las Palmas,Athletic Club
3/01/2016,2015-2016,Real Madrid,Valencia
4/01/2016,2015-2016,Getafe,Sporting de Gijón
9/01/2016,2015-2016,Granada,Barcelona
9/01/2016,2015-2016,Betis,Getafe
9/01/2016,2015-2016,Athletic Club,Sevilla
9/01/2016,2015-2016,Deportivo de La Coruña,Real Madrid
9/01/2016,2015-2016,Rayo Vallecano,Levante
10/01/2016,2015-2016,Sporting de Gijón,Villarreal
10/01/2016,2015-2016,Valencia,Real Sociedad
10/01/2016,2015-2016,Espanyol,Eibar
10/01/2016,2015-2016,Málaga,Las Palmas
10/01/2016,2015-2016,Atlético de Madrid,Celta de Vigo
16/01/2016,2015-2016,Málaga,Sevilla
16/01/2016,2015-2016,Levante,Celta de Vigo
16/01/2016,2015-2016,Betis,Villarreal
16/01/2016,2015-2016,Deportivo de La Coruña,Real Sociedad
17/01/2016,2015-2016,Rayo Vallecano,Valencia
17/01/2016,2015-2016,Sporting de Gijón,Real Madrid
17/01/2016,2015-2016,Espanyol,Getafe
17/01/2016,2015-2016,Atlético de Madrid,Las Palmas
17/01/2016,2015-2016,Athletic Club,Barcelona
18/01/2016,2015-2016,Granada,Eibar
22/01/2016,2015-2016,Real Sociedad,Sporting de Gijón
23/01/2016,2015-2016,Barcelona,Málaga
23/01/2016,2015-2016,Villarreal,Espanyol
23/01/2016,2015-2016,Getafe,Granada
23/01/2016,2015-2016,Celta de Vigo,Rayo Vallecano
24/01/2016,2015-2016,Eibar,Athletic Club
24/01/2016,2015-2016,Sevilla,Atlético de Madrid
24/01/2016,2015-2016,Valencia,Deportivo de La Coruña
24/01/2016,2015-2016,Real Madrid,Betis
25/01/2016,2015-2016,Las Palmas,Levante
30/01/2016,2015-2016,Atlético de Madrid,Barcelona
30/01/2016,2015-2016,Málaga,Eibar
30/01/2016,2015-2016,Athletic Club,Getafe
