Fecha,Temporada,Equipo1,Equipo2
22/10/1989,1989-1990,CD Málaga,Sevilla
22/10/1989,1989-1990,Rayo Vallecano,Real Madrid
22/10/1989,1989-1990,Tenerife,Mallorca
22/10/1989,1989-1990,Valencia,Zaragoza
28/10/1989,1989-1990,Barcelona,Tenerife
28/10/1989,1989-1990,Mallorca,Celta de Vigo
28/10/1989,1989-1990,Real Madrid,Sevilla
28/10/1989,1989-1990,Valladolid,Valencia
28/10/1989,1989-1990,Zaragoza,Cádiz
29/10/1989,1989-1990,Athletic Club,CD Málaga
29/10/1989,1989-1990,Castellón,Logroñés
29/10/1989,1989-1990,Osasuna,Sporting de Gijón
29/10/1989,1989-1990,Rayo Vallecano,Real Sociedad
29/10/1989,1989-1990,Oviedo,Atlético de Madrid
4/11/1989,1989-1990,Real Sociedad,Real Madrid
5/11/1989,1989-1990,Atlético de Madrid,Castellón
5/11/1989,1989-1990,Cádiz,Valladolid
5/11/1989,1989-1990,Celta de Vigo,Barcelona
5/11/1989,1989-1990,Sporting de Gijón,Oviedo
5/11/1989,1989-1990,Logroñés,Mallorca
5/11/1989,1989-1990,CD Málaga,Zaragoza
5/11/1989,1989-1990,Sevilla,Athletic Club
5/11/1989,1989-1990,Tenerife,Rayo Vallecano
5/11/1989,1989-1990,Valencia,Osasuna
11/11/1989,1989-1990,Real Madrid,Athletic Club
12/11/1989,1989-1990,Barcelona,Logroñés
12/11/1989,1989-1990,Castellón,Sporting de Gijón
12/11/1989,1989-1990,Mallorca,Atlético de Madrid
12/11/1989,1989-1990,Osasuna,Cádiz
12/11/1989,1989-1990,Real Sociedad,Tenerife
12/11/1989,1989-1990,Rayo Vallecano,Celta de Vigo
12/11/1989,1989-1990,Oviedo,Valencia
12/11/1989,1989-1990,Valladolid,CD Málaga
12/11/1989,1989-1990,Zaragoza,Sevilla
18/11/1989,1989-1990,Atlético de Madrid,Barcelona
18/11/1989,1989-1990,Valencia,Castellón
19/11/1989,1989-1990,Athletic Club,Zaragoza
19/11/1989,1989-1990,Cádiz,Oviedo
19/11/1989,1989-1990,Celta de Vigo,Real Sociedad
19/11/1989,1989-1990,Sporting de Gijón,Mallorca
19/11/1989,1989-1990,Logroñés,Rayo Vallecano
19/11/1989,1989-1990,CD Málaga,Osasuna
19/11/1989,1989-1990,Sevilla,Valladolid
19/11/1989,1989-1990,Tenerife,Real Madrid
25/11/1989,1989-1990,Castellón,Cádiz
25/11/1989,1989-1990,Real Madrid,Zaragoza
26/11/1989,1989-1990,Barcelona,Sporting de Gijón
26/11/1989,1989-1990,Mallorca,Valencia
26/11/1989,1989-1990,Osasuna,Sevilla
26/11/1989,1989-1990,Real Sociedad,Logroñés
26/11/1989,1989-1990,Rayo Vallecano,Atlético de Madrid
26/11/1989,1989-1990,Oviedo,CD Málaga
26/11/1989,1989-1990,Tenerife,Celta de Vigo
26/11/1989,1989-1990,Valladolid,Athletic Club
2/12/1989,1989-1990,Valencia,Barcelona
3/12/1989,1989-1990,Athletic Club,Osasuna
3/12/1989,1989-1990,Atlético de Madrid,Real Sociedad
3/12/1989,1989-1990,Cádiz,Mallorca
3/12/1989,1989-1990,Celta de Vigo,Real Madrid
3/12/1989,1989-1990,Sporting de Gijón,Rayo Vallecano
3/12/1989,1989-1990,Logroñés,Tenerife
3/12/1989,1989-1990,CD Málaga,Castellón
3/12/1989,1989-1990,Sevilla,Oviedo
3/12/1989,1989-1990,Zaragoza,Valladolid
10/12/1989,1989-1990,Barcelona,Cádiz
10/12/1989,1989-1990,Castellón,Sevilla
10/12/1989,1989-1990,Celta de Vigo,Logroñés
10/12/1989,1989-1990,Mallorca,CD Málaga
10/12/1989,1989-1990,Osasuna,Zaragoza
10/12/1989,1989-1990,Real Sociedad,Sporting de Gijón
10/12/1989,1989-1990,Rayo Vallecano,Valencia
10/12/1989,1989-1990,Real Madrid,Valladolid
10/12/1989,1989-1990,Oviedo,Athletic Club
10/12/1989,1989-1990,Tenerife,Atlético de Madrid
16/12/1989,1989-1990,Zaragoza,Oviedo
17/12/1989,1989-1990,Athletic Club,Castellón
17/12/1989,1989-1990,Atlético de Madrid,Celta de Vigo
17/12/1989,1989-1990,Cádiz,Rayo Vallecano
17/12/1989,1989-1990,Sporting de Gijón,Tenerife
17/12/1989,1989-1990,Logroñés,Real Madrid
17/12/1989,1989-1990,CD Málaga,Barcelona
17/12/1989,1989-1990,Sevilla,Mallorca
17/12/1989,1989-1990,Valencia,Real Sociedad
17/12/1989,1989-1990,Valladolid,Osasuna
29/12/1989,1989-1990,Logroñés,Atlético de Madrid
30/12/1989,1989-1990,Barcelona,Sevilla
30/12/1989,1989-1990,Castellón,Zaragoza
30/12/1989,1989-1990,Celta de Vigo,Sporting de Gijón
30/12/1989,1989-1990,Mallorca,Athletic Club
30/12/1989,1989-1990,Real Sociedad,Cádiz
30/12/1989,1989-1990,Rayo Vallecano,CD Málaga
30/12/1989,1989-1990,Real Madrid,Osasuna
30/12/1989,1989-1990,Oviedo,Valladolid
30/12/1989,1989-1990,Tenerife,Valencia
6/01/1990,1989-1990,Real Madrid,Atlético de Madrid
6/01/1990,1989-1990,Valencia,Celta de Vigo
7/01/1990,1989-1990,Athletic Club,Barcelona
7/01/1990,1989-1990,Cádiz,Tenerife
7/01/1990,1989-1990,Sporting de Gijón,Logroñés
7/01/1990,1989-1990,CD Málaga,Real Sociedad
7/01/1990,1989-1990,Osasuna,Oviedo
7/01/1990,1989-1990,Sevilla,Rayo Vallecano
7/01/1990,1989-1990,Valladolid,Castellón
7/01/1990,1989-1990,Zaragoza,Mallorca
13/01/1990,1989-1990,Real Sociedad,Sevilla
13/01/1990,1989-1990,Oviedo,Real Madrid
14/01/1990,1989-1990,Atlético de Madrid,Sporting de Gijón
14/01/1990,1989-1990,Barcelona,Zaragoza
14/01/1990,1989-1990,Castellón,Osasuna
14/01/1990,1989-1990,Celta de Vigo,Cádiz
14/01/1990,1989-1990,Logroñés,Valencia
14/01/1990,1989-1990,Mallorca,Valladolid
14/01/1990,1989-1990,Rayo Vallecano,Athletic Club
14/01/1990,1989-1990,Tenerife,CD Málaga
20/01/1990,1989-1990,Sporting de Gijón,Real Madrid
21/01/1990,1989-1990,Atlético de Madrid,Valencia
21/01/1990,1989-1990,Barcelona,Valladolid
21/01/1990,1989-1990,Castellón,Oviedo
21/01/1990,1989-1990,Celta de Vigo,CD Málaga
21/01/1990,1989-1990,Logroñés,Cádiz
21/01/1990,1989-1990,Mallorca,Osasuna
21/01/1990,1989-1990,Real Sociedad,Athletic Club
21/01/1990,1989-1990,Rayo Vallecano,Zaragoza
21/01/1990,1989-1990,Tenerife,Sevilla
27/01/1990,1989-1990,Athletic Club,Tenerife
27/01/1990,1989-1990,Osasuna,Barcelona
28/01/1990,1989-1990,Cádiz,Atlético de Madrid
28/01/1990,1989-1990,Real Madrid,Castellón
28/01/1990,1989-1990,Oviedo,Mallorca
28/01/1990,1989-1990,Sevilla,Celta de Vigo
28/01/1990,1989-1990,Valencia,Sporting de Gijón
28/01/1990,1989-1990,Valladolid,Rayo Vallecano
28/01/1990,1989-1990,Zaragoza,Real Sociedad
21/03/1990,1989-1990,CD Málaga,Logroñés
31/01/1990,1989-1990,Atlético de Madrid,CD Málaga
31/01/1990,1989-1990,Barcelona,Oviedo
31/01/1990,1989-1990,Celta de Vigo,Athletic Club
31/01/1990,1989-1990,Sporting de Gijón,Cádiz
31/01/1990,1989-1990,Logroñés,Sevilla
31/01/1990,1989-1990,Mallorca,Castellón
31/01/1990,1989-1990,Real Sociedad,Valladolid
31/01/1990,1989-1990,Rayo Vallecano,Osasuna
31/01/1990,1989-1990,Tenerife,Zaragoza
31/01/1990,1989-1990,Valencia,Real Madrid
3/02/1990,1989-1990,Sevilla,Atlético de Madrid
4/02/1990,1989-1990,Athletic Club,Logroñés
4/02/1990,1989-1990,Cádiz,Valencia
4/02/1990,1989-1990,Castellón,Barcelona
4/02/1990,1989-1990,CD Málaga,Sporting de Gijón
4/02/1990,1989-1990,Osasuna,Real Sociedad
4/02/1990,1989-1990,Real Madrid,Mallorca
4/02/1990,1989-1990,Oviedo,Rayo Vallecano
4/02/1990,1989-1990,Valladolid,Tenerife
4/02/1990,1989-1990,Zaragoza,Celta de Vigo
10/02/1990,1989-1990,Cádiz,Real Madrid
11/02/1990,1989-1990,Atlético de Madrid,Athletic Club
11/02/1990,1989-1990,Barcelona,Mallorca
11/02/1990,1989-1990,Celta de Vigo,Valladolid
11/02/1990,1989-1990,Sporting de Gijón,Sevilla
11/02/1990,1989-1990,Logroñés,Zaragoza
11/02/1990,1989-1990,Real Sociedad,Oviedo
11/02/1990,1989-1990,Rayo Vallecano,Castellón
11/02/1990,1989-1990,Tenerife,Osasuna
11/02/1990,1989-1990,Valencia,CD Málaga
14/02/1990,1989-1990,Athletic Club,Sporting de Gijón
14/02/1990,1989-1990,Castellón,Real Sociedad
14/02/1990,1989-1990,CD Málaga,Cádiz
14/02/1990,1989-1990,Mallorca,Rayo Vallecano
14/02/1990,1989-1990,Osasuna,Celta de Vigo
14/02/1990,1989-1990,Oviedo,Tenerife
14/02/1990,1989-1990,Sevilla,Valencia
14/02/1990,1989-1990,Valladolid,Logroñés
14/02/1990,1989-1990,Zaragoza,Atlético de Madrid
15/02/1990,1989-1990,Real Madrid,Barcelona
17/02/1990,1989-1990,Valencia,Athletic Club
18/02/1990,1989-1990,Atlético de Madrid,Valladolid
18/02/1990,1989-1990,Cádiz,Sevilla
18/02/1990,1989-1990,Celta de Vigo,Oviedo
18/02/1990,1989-1990,Sporting de Gijón,Zaragoza
18/02/1990,1989-1990,Logroñés,Osasuna
18/02/1990,1989-1990,CD Málaga,Real Madrid
18/02/1990,1989-1990,Real Sociedad,Mallorca
18/02/1990,1989-1990,Rayo Vallecano,Barcelona
18/02/1990,1989-1990,Tenerife,Castellón
24/02/1990,1989-1990,Barcelona,Real Sociedad
25/02/1990,1989-1990,Athletic Club,Cádiz
25/02/1990,1989-1990,Castellón,Celta de Vigo
25/02/1990,1989-1990,Mallorca,Tenerife
25/02/1990,1989-1990,Osasuna,Atlético de Madrid
25/02/1990,1989-1990,Real Madrid,Rayo Vallecano
25/02/1990,1989-1990,Oviedo,Logroñés
25/02/1990,1989-1990,Sevilla,CD Málaga
25/02/1990,1989-1990,Valladolid,Sporting de Gijón
25/02/1990,1989-1990,Zaragoza,Valencia
3/03/1990,1989-1990,Sevilla,Real Madrid
3/03/1990,1989-1990,Valencia,Valladolid
4/03/1990,1989-1990,Atlético de Madrid,Oviedo
4/03/1990,1989-1990,Cádiz,Zaragoza
4/03/1990,1989-1990,Celta de Vigo,Mallorca
4/03/1990,1989-1990,Sporting de Gijón,Osasuna
4/03/1990,1989-1990,Logroñés,Castellón
4/03/1990,1989-1990,CD Málaga,Athletic Club
4/03/1990,1989-1990,Real Sociedad,Rayo Vallecano
4/03/1990,1989-1990,Tenerife,Barcelona
10/03/1990,1989-1990,Osasuna,Valencia
11/03/1990,1989-1990,Athletic Club,Sevilla
11/03/1990,1989-1990,Barcelona,Celta de Vigo
11/03/1990,1989-1990,Castellón,Atlético de Madrid
11/03/1990,1989-1990,Mallorca,Logroñés
11/03/1990,1989-1990,Rayo Vallecano,Tenerife
11/03/1990,1989-1990,Real Madrid,Real Sociedad
11/03/1990,1989-1990,Oviedo,Sporting de Gijón
11/03/1990,1989-1990,Valladolid,Cádiz
11/03/1990,1989-1990,Zaragoza,CD Málaga
17/03/1990,1989-1990,Athletic Club,Real Madrid
17/03/1990,1989-1990,CD Málaga,Valladolid
18/03/1990,1989-1990,Atlético de Madrid,Mallorca
18/03/1990,1989-1990,Cádiz,Osasuna
18/03/1990,1989-1990,Celta de Vigo,Rayo Vallecano
18/03/1990,1989-1990,Sporting de Gijón,Castellón
18/03/1990,1989-1990,Logroñés,Barcelona
18/03/1990,1989-1990,Sevilla,Zaragoza
18/03/1990,1989-1990,Tenerife,Real Sociedad
18/03/1990,1989-1990,Valencia,Oviedo
24/03/1990,1989-1990,Barcelona,Atlético de Madrid
25/03/1990,1989-1990,Castellón,Valencia
25/03/1990,1989-1990,Mallorca,Sporting de Gijón
25/03/1990,1989-1990,Osasuna,CD Málaga
25/03/1990,1989-1990,Real Sociedad,Celta de Vigo
25/03/1990,1989-1990,Rayo Vallecano,Logroñés
25/03/1990,1989-1990,Real Madrid,Tenerife
25/03/1990,1989-1990,Oviedo,Cádiz
25/03/1990,1989-1990,Valladolid,Sevilla
25/03/1990,1989-1990,Zaragoza,Athletic Club
31/03/1990,1989-1990,Sporting de Gijón,Barcelona
31/03/1990,1989-1990,Zaragoza,Real Madrid
1/04/1990,1989-1990,Athletic Club,Valladolid
1/04/1990,1989-1990,Atlético de Madrid,Rayo Vallecano
1/04/1990,1989-1990,Cádiz,Castellón
1/04/1990,1989-1990,Celta de Vigo,Tenerife
1/04/1990,1989-1990,Logroñés,Real Sociedad
1/04/1990,1989-1990,CD Málaga,Oviedo
1/04/1990,1989-1990,Sevilla,Osasuna
1/04/1990,1989-1990,Valencia,Mallorca
7/04/1990,1989-1990,Real Sociedad,Atlético de Madrid
8/04/1990,1989-1990,Barcelona,Valencia
8/04/1990,1989-1990,Castellón,CD Málaga
8/04/1990,1989-1990,Mallorca,Cádiz
8/04/1990,1989-1990,Osasuna,Athletic Club
8/04/1990,1989-1990,Rayo Vallecano,Sporting de Gijón
8/04/1990,1989-1990,Real Madrid,Celta de Vigo
8/04/1990,1989-1990,Oviedo,Sevilla
8/04/1990,1989-1990,Tenerife,Logroñés
8/04/1990,1989-1990,Valladolid,Zaragoza
14/04/1990,1989-1990,CD Málaga,Mallorca
14/04/1990,1989-1990,Valencia,Rayo Vallecano
15/04/1990,1989-1990,Athletic Club,Oviedo
15/04/1990,1989-1990,Atlético de Madrid,Tenerife
15/04/1990,1989-1990,Cádiz,Barcelona
15/04/1990,1989-1990,Sporting de Gijón,Real Sociedad
15/04/1990,1989-1990,Logroñés,Celta de Vigo
15/04/1990,1989-1990,Sevilla,Castellón
15/04/1990,1989-1990,Valladolid,Real Madrid
15/04/1990,1989-1990,Zaragoza,Osasuna
21/04/1990,1989-1990,Real Sociedad,Valencia
22/04/1990,1989-1990,Barcelona,CD Málaga
22/04/1990,1989-1990,Castellón,Athletic Club
22/04/1990,1989-1990,Celta de Vigo,Atlético de Madrid
22/04/1990,1989-1990,Mallorca,Sevilla
22/04/1990,1989-1990,Osasuna,Valladolid
22/04/1990,1989-1990,Rayo Vallecano,Cádiz
22/04/1990,1989-1990,Real Madrid,Logroñés
22/04/1990,1989-1990,Oviedo,Zaragoza
22/04/1990,1989-1990,Tenerife,Sporting de Gijón
25/04/1990,1989-1990,Athletic Club,Mallorca
25/04/1990,1989-1990,Atlético de Madrid,Logroñés
25/04/1990,1989-1990,Cádiz,Real Sociedad
25/04/1990,1989-1990,Sporting de Gijón,Celta de Vigo
25/04/1990,1989-1990,CD Málaga,Rayo Vallecano
25/04/1990,1989-1990,Osasuna,Real Madrid
25/04/1990,1989-1990,Sevilla,Barcelona
25/04/1990,1989-1990,Valencia,Tenerife
25/04/1990,1989-1990,Valladolid,Oviedo
25/04/1990,1989-1990,Zaragoza,Castellón
28/04/1990,1989-1990,Atlético de Madrid,Real Madrid
29/04/1990,1989-1990,Barcelona,Athletic Club
29/04/1990,1989-1990,Castellón,Valladolid
29/04/1990,1989-1990,Celta de Vigo,Valencia
29/04/1990,1989-1990,Logroñés,Sporting de Gijón
29/04/1990,1989-1990,Mallorca,Zaragoza
29/04/1990,1989-1990,Real Sociedad,CD Málaga
29/04/1990,1989-1990,Rayo Vallecano,Sevilla
29/04/1990,1989-1990,Oviedo,Osasuna
29/04/1990,1989-1990,Tenerife,Cádiz
1/09/1990,1990-1991,Español,Barcelona
2/09/1990,1990-1991,Betis,Sporting de Gijón
2/09/1990,1990-1991,Logroñés,Mallorca
2/09/1990,1990-1991,Real Sociedad,Zaragoza
2/09/1990,1990-1991,Real Burgos,Cádiz
2/09/1990,1990-1991,Real Madrid,Castellón
2/09/1990,1990-1991,Oviedo,Sevilla
2/09/1990,1990-1991,Tenerife,Athletic Club
2/09/1990,1990-1991,Valencia,Atlético de Madrid
2/09/1990,1990-1991,Valladolid,Osasuna
8/09/1990,1990-1991,Sevilla,Real Madrid
9/09/1990,1990-1991,Athletic Club,Real Burgos
9/09/1990,1990-1991,Atlético de Madrid,Betis
9/09/1990,1990-1991,Barcelona,Valencia
9/09/1990,1990-1991,Cádiz,Real Sociedad
9/09/1990,1990-1991,Castellón,Español
9/09/1990,1990-1991,Sporting de Gijón,Valladolid
9/09/1990,1990-1991,Mallorca,Oviedo
9/09/1990,1990-1991,Osasuna,Tenerife
9/09/1990,1990-1991,Zaragoza,Logroñés
15/09/1990,1990-1991,Betis,Barcelona
15/09/1990,1990-1991,Real Madrid,Mallorca
15/09/1990,1990-1991,Valencia,Castellón
15/09/1990,1990-1991,Valladolid,Atlético de Madrid
16/09/1990,1990-1991,Athletic Club,Osasuna
16/09/1990,1990-1991,Español,Sevilla
16/09/1990,1990-1991,Logroñés,Cádiz
16/09/1990,1990-1991,Real Burgos,Real Sociedad
16/09/1990,1990-1991,Oviedo,Zaragoza
16/09/1990,1990-1991,Tenerife,Sporting de Gijón
22/09/1990,1990-1991,Zaragoza,Real Madrid
23/09/1990,1990-1991,Atlético de Madrid,Tenerife
23/09/1990,1990-1991,Barcelona,Valladolid
23/09/1990,1990-1991,Cádiz,Oviedo
23/09/1990,1990-1991,Castellón,Betis
23/09/1990,1990-1991,Sporting de Gijón,Athletic Club
23/09/1990,1990-1991,Mallorca,Español
23/09/1990,1990-1991,Osasuna,Real Burgos
23/09/1990,1990-1991,Real Sociedad,Logroñés
23/09/1990,1990-1991,Sevilla,Valencia
29/09/1990,1990-1991,Athletic Club,Atlético de Madrid
29/09/1990,1990-1991,Oviedo,Real Sociedad
29/09/1990,1990-1991,Valencia,Mallorca
30/09/1990,1990-1991,Betis,Sevilla
30/09/1990,1990-1991,Español,Zaragoza
30/09/1990,1990-1991,Osasuna,Sporting de Gijón
30/09/1990,1990-1991,Real Burgos,Logroñés
30/09/1990,1990-1991,Real Madrid,Cádiz
30/09/1990,1990-1991,Tenerife,Barcelona
30/09/1990,1990-1991,Valladolid,Castellón
6/10/1990,1990-1991,Barcelona,Athletic Club
7/10/1990,1990-1991,Atlético de Madrid,Osasuna
7/10/1990,1990-1991,Cádiz,Español
7/10/1990,1990-1991,Castellón,Tenerife
7/10/1990,1990-1991,Sporting de Gijón,Real Burgos
7/10/1990,1990-1991,Logroñés,Oviedo
7/10/1990,1990-1991,Mallorca,Betis
7/10/1990,1990-1991,Real Sociedad,Real Madrid
7/10/1990,1990-1991,Sevilla,Valladolid
7/10/1990,1990-1991,Zaragoza,Valencia
13/10/1990,1990-1991,Osasuna,Barcelona
14/10/1990,1990-1991,Athletic Club,Castellón
14/10/1990,1990-1991,Betis,Zaragoza
14/10/1990,1990-1991,Español,Real Sociedad
14/10/1990,1990-1991,Sporting de Gijón,Atlético de Madrid
14/10/1990,1990-1991,Real Burgos,Oviedo
14/10/1990,1990-1991,Real Madrid,Logroñés
14/10/1990,1990-1991,Tenerife,Sevilla
14/10/1990,1990-1991,Valencia,Cádiz
14/10/1990,1990-1991,Valladolid,Mallorca
20/10/1990,1990-1991,Barcelona,Sporting de Gijón
20/10/1990,1990-1991,Real Sociedad,Valencia
20/10/1990,1990-1991,Sevilla,Athletic Club
21/10/1990,1990-1991,Atlético de Madrid,Real Burgos
21/10/1990,1990-1991,Cádiz,Betis
21/10/1990,1990-1991,Castellón,Osasuna
21/10/1990,1990-1991,Logroñés,Español
21/10/1990,1990-1991,Mallorca,Tenerife
21/10/1990,1990-1991,Oviedo,Real Madrid
21/10/1990,1990-1991,Zaragoza,Valladolid
27/10/1990,1990-1991,Atlético de Madrid,Barcelona
28/10/1990,1990-1991,Athletic Club,Mallorca
28/10/1990,1990-1991,Betis,Real Sociedad
28/10/1990,1990-1991,Español,Oviedo
28/10/1990,1990-1991,Sporting de Gijón,Castellón
28/10/1990,1990-1991,Osasuna,Sevilla
28/10/1990,1990-1991,Real Burgos,Real Madrid
28/10/1990,1990-1991,Tenerife,Zaragoza
28/10/1990,1990-1991,Valencia,Logroñés
28/10/1990,1990-1991,Valladolid,Cádiz
3/11/1990,1990-1991,Barcelona,Real Burgos
3/11/1990,1990-1991,Oviedo,Valencia
3/11/1990,1990-1991,Sevilla,Sporting de Gijón
4/11/1990,1990-1991,Cádiz,Tenerife
4/11/1990,1990-1991,Castellón,Atlético de Madrid
4/11/1990,1990-1991,Logroñés,Betis
4/11/1990,1990-1991,Mallorca,Osasuna
4/11/1990,1990-1991,Real Sociedad,Valladolid
4/11/1990,1990-1991,Real Madrid,Español
4/11/1990,1990-1991,Zaragoza,Athletic Club
17/11/1990,1990-1991,Valencia,Real Madrid
18/11/1990,1990-1991,Athletic Club,Cádiz
18/11/1990,1990-1991,Atlético de Madrid,Sevilla
18/11/1990,1990-1991,Barcelona,Castellón
18/11/1990,1990-1991,Betis,Oviedo
18/11/1990,1990-1991,Sporting de Gijón,Mallorca
18/11/1990,1990-1991,Osasuna,Zaragoza
18/11/1990,1990-1991,Real Burgos,Español
18/11/1990,1990-1991,Tenerife,Real Sociedad
18/11/1990,1990-1991,Valladolid,Logroñés
24/11/1990,1990-1991,Sevilla,Barcelona
25/11/1990,1990-1991,Cádiz,Osasuna
25/11/1990,1990-1991,Castellón,Real Burgos
25/11/1990,1990-1991,Español,Valencia
25/11/1990,1990-1991,Logroñés,Tenerife
25/11/1990,1990-1991,Mallorca,Atlético de Madrid
25/11/1990,1990-1991,Real Sociedad,Athletic Club
25/11/1990,1990-1991,Real Madrid,Betis
25/11/1990,1990-1991,Oviedo,Valladolid
25/11/1990,1990-1991,Zaragoza,Sporting de Gijón
1/12/1990,1990-1991,Valladolid,Real Madrid
2/12/1990,1990-1991,Athletic Club,Logroñés
2/12/1990,1990-1991,Atlético de Madrid,Zaragoza
2/12/1990,1990-1991,Barcelona,Mallorca
2/12/1990,1990-1991,Betis,Español
2/12/1990,1990-1991,Castellón,Sevilla
2/12/1990,1990-1991,Sporting de Gijón,Cádiz
2/12/1990,1990-1991,Osasuna,Real Sociedad
2/12/1990,1990-1991,Real Burgos,Valencia
2/12/1990,1990-1991,Tenerife,Oviedo
8/12/1990,1990-1991,Cádiz,Atlético de Madrid
9/12/1990,1990-1991,Español,Valladolid
9/12/1990,1990-1991,Mallorca,Castellón
9/12/1990,1990-1991,Real Sociedad,Sporting de Gijón
9/12/1990,1990-1991,Real Madrid,Tenerife
9/12/1990,1990-1991,Sevilla,Real Burgos
9/12/1990,1990-1991,Valencia,Betis
9/12/1990,1990-1991,Zaragoza,Barcelona
30/01/1991,1990-1991,Logroñés,Osasuna
27/02/1991,1990-1991,Oviedo,Athletic Club
15/12/1990,1990-1991,Athletic Club,Real Madrid
16/12/1990,1990-1991,Atlético de Madrid,Real Sociedad
16/12/1990,1990-1991,Barcelona,Cádiz
16/12/1990,1990-1991,Castellón,Zaragoza
16/12/1990,1990-1991,Sporting de Gijón,Logroñés
16/12/1990,1990-1991,Osasuna,Oviedo
16/12/1990,1990-1991,Real Burgos,Betis
16/12/1990,1990-1991,Sevilla,Mallorca
16/12/1990,1990-1991,Tenerife,Español
16/12/1990,1990-1991,Valladolid,Valencia
29/12/1990,1990-1991,Logroñés,Atlético de Madrid
30/12/1990,1990-1991,Betis,Valladolid
30/12/1990,1990-1991,Cádiz,Castellón
30/12/1990,1990-1991,Español,Athletic Club
30/12/1990,1990-1991,Mallorca,Real Burgos
30/12/1990,1990-1991,Real Sociedad,Barcelona
30/12/1990,1990-1991,Real Madrid,Osasuna
30/12/1990,1990-1991,Oviedo,Sporting de Gijón
30/12/1990,1990-1991,Valencia,Tenerife
30/12/1990,1990-1991,Zaragoza,Sevilla
5/01/1991,1990-1991,Athletic Club,Valencia
6/01/1991,1990-1991,Atlético de Madrid,Oviedo
6/01/1991,1990-1991,Barcelona,Logroñés
6/01/1991,1990-1991,Castellón,Real Sociedad
6/01/1991,1990-1991,Sporting de Gijón,Real Madrid
6/01/1991,1990-1991,Mallorca,Zaragoza
6/01/1991,1990-1991,Osasuna,Español
6/01/1991,1990-1991,Real Burgos,Valladolid
6/01/1991,1990-1991,Sevilla,Cádiz
6/01/1991,1990-1991,Tenerife,Betis
12/01/1991,1990-1991,Real Madrid,Atlético de Madrid
13/01/1991,1990-1991,Betis,Athletic Club
13/01/1991,1990-1991,Cádiz,Mallorca
13/01/1991,1990-1991,Español,Sporting de Gijón
13/01/1991,1990-1991,Logroñés,Castellón
13/01/1991,1990-1991,Real Sociedad,Sevilla
13/01/1991,1990-1991,Real Burgos,Zaragoza
13/01/1991,1990-1991,Oviedo,Barcelona
13/01/1991,1990-1991,Valencia,Osasuna
13/01/1991,1990-1991,Valladolid,Tenerife
19/01/1991,1990-1991,Barcelona,Real Madrid
19/01/1991,1990-1991,Mallorca,Real Sociedad
20/01/1991,1990-1991,Athletic Club,Valladolid
20/01/1991,1990-1991,Atlético de Madrid,Español
20/01/1991,1990-1991,Castellón,Oviedo
20/01/1991,1990-1991,Sporting de Gijón,Valencia
20/01/1991,1990-1991,Osasuna,Betis
20/01/1991,1990-1991,Sevilla,Logroñés
20/01/1991,1990-1991,Tenerife,Real Burgos
20/01/1991,1990-1991,Zaragoza,Cádiz
26/01/1991,1990-1991,Atlético de Madrid,Valencia
27/01/1991,1990-1991,Athletic Club,Tenerife
27/01/1991,1990-1991,Barcelona,Español
27/01/1991,1990-1991,Cádiz,Real Burgos
27/01/1991,1990-1991,Castellón,Real Madrid
27/01/1991,1990-1991,Sporting de Gijón,Betis
27/01/1991,1990-1991,Mallorca,Logroñés
27/01/1991,1990-1991,Osasuna,Valladolid
27/01/1991,1990-1991,Sevilla,Oviedo
27/01/1991,1990-1991,Zaragoza,Real Sociedad
2/02/1991,1990-1991,Valencia,Barcelona
3/02/1991,1990-1991,Betis,Atlético de Madrid
